sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
10070;DHT22;5074;53.720;10.014;2021-02-27T14:33:14;8.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:35:41;8.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:38:09;8.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:40:36;8.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:43:05;8.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:45:33;8.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:48:01;8.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:50:29;8.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:52:56;8.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:55:24;8.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:57:51;8.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:00:19;8.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:03:09;8.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:05:37;8.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:08:06;8.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:10:33;8.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:13:02;8.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:15:30;8.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:17:57;8.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:20:26;8.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:22:53;8.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:25:20;8.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:27:48;8.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:30:16;8.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:33:00;8.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:35:30;8.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:37:58;8.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:40:26;8.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:42:54;8.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:45:21;8.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:47:49;8.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:50:17;8.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:52:46;8.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:55:14;8.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T15:57:41;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:00:10;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:02:38;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:05:08;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:07:38;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:10:08;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:12:36;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:15:06;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:17:35;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:20:04;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:22:34;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:25:04;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:27:34;8.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:30:04;8.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:32:53;8.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:35:21;8.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:37:58;8.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:40:26;7.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:42:55;7.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:45:23;7.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:47:52;7.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:50:20;7.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:52:48;7.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:55:16;7.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T16:57:45;7.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:00:15;7.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:03:05;7.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:05:32;7.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:08:00;7.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:10:28;7.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:12:56;7.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:15:24;7.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:17:55;7.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:20:24;7.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:22:51;7.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:25:19;7.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:27:51;6.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:30:20;6.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:32:49;6.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:35:18;6.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:37:46;6.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:40:15;6.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:42:46;6.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:45:15;6.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:47:44;6.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:50:14;6.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:52:48;6.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:55:17;6.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T17:57:45;6.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:00:17;6.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:02:47;6.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:05:33;6.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:08:01;5.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:10:28;5.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:12:56;5.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:15:24;5.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:17:52;5.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:20:20;5.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:22:49;5.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:25:17;5.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:27:44;5.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:30:14;5.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:32:43;5.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:35:15;5.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:37:43;5.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:40:13;5.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:42:42;5.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:45:13;5.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:47:42;5.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:50:12;5.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:52:41;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:55:10;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T18:57:41;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:00:11;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:02:41;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:05:10;4.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:07:39;4.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:10:07;4.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:12:35;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:15:05;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:17:34;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:20:03;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:22:35;4.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:25:05;4.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:27:34;4.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:30:02;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:32:31;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:35:12;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:37:40;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:40:09;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:42:37;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:45:06;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:47:35;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:50:03;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:52:31;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:54:59;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:57:27;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T19:59:55;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:02:22;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:04:50;3.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:07:17;3.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:09:45;3.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:12:12;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:14:40;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:17:07;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:19:35;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:22:02;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:24:30;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:26:58;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:29:25;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:31:54;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:34:21;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:36:49;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:39:16;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:41:43;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:44:11;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:46:38;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:49:07;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:51:34;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:54:02;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:56:29;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T20:58:57;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:01:24;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:03:52;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:06:20;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:08:48;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:11:15;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:13:42;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:16:10;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:18:37;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:21:05;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:23:33;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:26:00;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:28:28;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:30:55;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:33:23;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:35:50;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:38:17;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:40:46;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:43:13;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:45:41;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:48:10;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:50:38;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:53:09;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:55:37;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T21:58:08;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:00:35;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:03:04;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:05:32;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:08:18;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:10:45;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:13:13;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:15:41;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:18:09;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:20:36;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:23:05;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:25:33;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:28:01;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:30:29;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:32:57;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:35:25;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:37:52;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:40:20;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:42:47;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:45:16;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:47:44;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:50:20;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:52:48;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:55:16;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T22:57:43;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:00:33;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:03:06;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:05:35;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:08:06;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:10:37;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:13:06;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:15:34;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:18:02;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:20:33;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:23:06;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:25:35;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:28:04;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:30:34;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:33:05;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:35:36;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:38:05;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:40:34;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:43:03;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:45:31;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:48:00;3.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:50:30;3.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:53:00;3.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:55:29;3.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T23:57:57;3.60;99.90
