sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
11444;BME280;5778;47.856;12.154;2021-02-25T09:15:18;97607.88;;;11.99;62.14
11444;BME280;5778;47.856;12.154;2021-02-25T09:17:46;97610.66;;;12.04;63.30
11444;BME280;5778;47.856;12.154;2021-02-25T09:20:15;97612.53;;;12.26;58.47
11444;BME280;5778;47.856;12.154;2021-02-25T09:22:43;97612.19;;;12.34;55.70
11444;BME280;5778;47.856;12.154;2021-02-25T09:25:27;97607.44;;;12.71;53.49
11444;BME280;5778;47.856;12.154;2021-02-25T09:27:54;97605.41;;;13.01;53.86
11444;BME280;5778;47.856;12.154;2021-02-25T09:30:21;97601.94;;;13.00;52.51
11444;BME280;5778;47.856;12.154;2021-02-25T09:32:47;97602.28;;;13.04;52.62
11444;BME280;5778;47.856;12.154;2021-02-25T09:35:14;97599.28;;;13.00;51.92
11444;BME280;5778;47.856;12.154;2021-02-25T09:37:41;97591.75;;;13.25;51.80
11444;BME280;5778;47.856;12.154;2021-02-25T09:40:13;97597.91;;;13.54;50.45
11444;BME280;5778;47.856;12.154;2021-02-25T09:42:40;97598.06;;;13.75;50.16
11444;BME280;5778;47.856;12.154;2021-02-25T09:45:07;97586.66;;;14.13;49.07
11444;BME280;5778;47.856;12.154;2021-02-25T09:47:34;97595.94;;;14.22;48.52
11444;BME280;5778;47.856;12.154;2021-02-25T09:50:16;97588.72;;;14.39;48.57
11444;BME280;5778;47.856;12.154;2021-02-25T09:52:55;97590.34;;;14.61;47.94
11444;BME280;5778;47.856;12.154;2021-02-25T09:55:32;97590.47;;;14.88;46.54
11444;BME280;5778;47.856;12.154;2021-02-25T09:58:00;97590.94;;;15.01;45.26
11444;BME280;5778;47.856;12.154;2021-02-25T10:00:28;97580.81;;;15.08;45.44
11444;BME280;5778;47.856;12.154;2021-02-25T10:02:59;97579.50;;;15.11;43.87
11444;BME280;5778;47.856;12.154;2021-02-25T10:05:27;97581.00;;;15.02;42.11
11444;BME280;5778;47.856;12.154;2021-02-25T10:07:58;97580.69;;;15.41;43.79
11444;BME280;5778;47.856;12.154;2021-02-25T10:10:29;97580.25;;;15.76;42.84
11444;BME280;5778;47.856;12.154;2021-02-25T10:12:59;97577.09;;;16.10;42.92
11444;BME280;5778;47.856;12.154;2021-02-25T10:15:28;97578.00;;;16.26;42.55
11444;BME280;5778;47.856;12.154;2021-02-25T10:17:56;97583.63;;;15.40;42.39
11444;BME280;5778;47.856;12.154;2021-02-25T10:20:25;97576.41;;;15.67;42.14
11444;BME280;5778;47.856;12.154;2021-02-25T10:22:56;97570.66;;;15.80;41.30
11444;BME280;5778;47.856;12.154;2021-02-25T10:25:23;97574.13;;;15.80;41.44
11444;BME280;5778;47.856;12.154;2021-02-25T10:27:49;97572.91;;;15.93;40.74
11444;BME280;5778;47.856;12.154;2021-02-25T10:30:17;97568.09;;;16.26;41.42
11444;BME280;5778;47.856;12.154;2021-02-25T10:32:43;97570.16;;;16.51;40.74
11444;BME280;5778;47.856;12.154;2021-02-25T10:35:10;97563.41;;;16.43;39.83
11444;BME280;5778;47.856;12.154;2021-02-25T10:37:37;97567.34;;;16.77;40.73
11444;BME280;5778;47.856;12.154;2021-02-25T10:40:05;97559.72;;;16.54;39.16
11444;BME280;5778;47.856;12.154;2021-02-25T10:42:31;97555.13;;;16.55;39.51
11444;BME280;5778;47.856;12.154;2021-02-25T10:44:58;97559.34;;;16.87;39.35
11444;BME280;5778;47.856;12.154;2021-02-25T10:47:24;97556.47;;;17.09;37.04
11444;BME280;5778;47.856;12.154;2021-02-25T10:49:50;97555.44;;;17.15;37.92
11444;BME280;5778;47.856;12.154;2021-02-25T10:52:17;97553.41;;;17.47;38.57
11444;BME280;5778;47.856;12.154;2021-02-25T10:54:43;97554.25;;;17.72;38.23
11444;BME280;5778;47.856;12.154;2021-02-25T10:57:10;97559.16;;;17.90;36.17
11444;BME280;5778;47.856;12.154;2021-02-25T10:59:36;97550.69;;;17.42;37.06
11444;BME280;5778;47.856;12.154;2021-02-25T11:02:03;97549.16;;;17.61;36.82
11444;BME280;5778;47.856;12.154;2021-02-25T11:04:29;97552.22;;;17.18;35.99
11444;BME280;5778;47.856;12.154;2021-02-25T11:06:57;97545.63;;;17.55;35.44
11444;BME280;5778;47.856;12.154;2021-02-25T11:09:23;97537.06;;;17.73;35.53
11444;BME280;5778;47.856;12.154;2021-02-25T11:11:50;97541.66;;;17.88;36.20
11444;BME280;5778;47.856;12.154;2021-02-25T11:14:17;97528.16;;;18.08;35.25
11444;BME280;5778;47.856;12.154;2021-02-25T11:16:43;97527.91;;;18.14;35.46
11444;BME280;5778;47.856;12.154;2021-02-25T11:19:10;97525.91;;;17.30;35.71
11444;BME280;5778;47.856;12.154;2021-02-25T11:21:36;97527.66;;;17.71;36.05
11444;BME280;5778;47.856;12.154;2021-02-25T11:24:02;97528.97;;;17.58;35.62
11444;BME280;5778;47.856;12.154;2021-02-25T11:26:28;97526.84;;;17.80;35.00
11444;BME280;5778;47.856;12.154;2021-02-25T11:28:55;97523.34;;;17.85;34.41
11444;BME280;5778;47.856;12.154;2021-02-25T11:31:22;97520.66;;;18.10;33.87
11444;BME280;5778;47.856;12.154;2021-02-25T11:33:48;97515.78;;;18.42;34.43
11444;BME280;5778;47.856;12.154;2021-02-25T11:36:15;97515.16;;;18.80;34.43
11444;BME280;5778;47.856;12.154;2021-02-25T11:38:41;97516.34;;;18.14;33.93
11444;BME280;5778;47.856;12.154;2021-02-25T11:41:07;97517.97;;;17.95;33.63
11444;BME280;5778;47.856;12.154;2021-02-25T11:43:33;97500.97;;;17.94;33.85
11444;BME280;5778;47.856;12.154;2021-02-25T11:46:00;97501.22;;;18.48;32.94
11444;BME280;5778;47.856;12.154;2021-02-25T11:48:27;97504.75;;;18.28;32.36
11444;BME280;5778;47.856;12.154;2021-02-25T11:50:53;97505.59;;;19.07;33.50
11444;BME280;5778;47.856;12.154;2021-02-25T11:53:21;97501.50;;;19.15;31.61
11444;BME280;5778;47.856;12.154;2021-02-25T11:55:48;97493.41;;;19.20;32.22
11444;BME280;5778;47.856;12.154;2021-02-25T11:58:14;97489.84;;;19.73;32.91
11444;BME280;5778;47.856;12.154;2021-02-25T12:00:41;97490.69;;;20.07;31.05
11444;BME280;5778;47.856;12.154;2021-02-25T12:03:08;97488.34;;;20.24;30.60
11444;BME280;5778;47.856;12.154;2021-02-25T12:05:35;97484.09;;;20.18;29.55
11444;BME280;5778;47.856;12.154;2021-02-25T12:08:01;97473.69;;;20.30;30.39
11444;BME280;5778;47.856;12.154;2021-02-25T12:10:28;97475.31;;;19.69;31.08
11444;BME280;5778;47.856;12.154;2021-02-25T12:12:54;97474.56;;;19.92;31.07
11444;BME280;5778;47.856;12.154;2021-02-25T12:15:20;97468.25;;;19.34;30.95
11444;BME280;5778;47.856;12.154;2021-02-25T12:17:46;97463.13;;;20.10;31.67
11444;BME280;5778;47.856;12.154;2021-02-25T12:20:13;97462.47;;;20.70;30.96
11444;BME280;5778;47.856;12.154;2021-02-25T12:22:40;97461.59;;;20.74;30.34
11444;BME280;5778;47.856;12.154;2021-02-25T12:25:08;97457.19;;;20.60;29.54
11444;BME280;5778;47.856;12.154;2021-02-25T12:27:34;97448.91;;;20.51;30.72
11444;BME280;5778;47.856;12.154;2021-02-25T12:30:01;97451.16;;;20.39;31.25
11444;BME280;5778;47.856;12.154;2021-02-25T12:32:28;97447.84;;;20.24;31.96
11444;BME280;5778;47.856;12.154;2021-02-25T12:34:54;97446.66;;;20.58;32.03
11444;BME280;5778;47.856;12.154;2021-02-25T12:37:21;97439.75;;;20.71;31.96
11444;BME280;5778;47.856;12.154;2021-02-25T12:39:49;97444.75;;;20.59;32.17
11444;BME280;5778;47.856;12.154;2021-02-25T12:42:15;97442.16;;;21.33;32.19
11444;BME280;5778;47.856;12.154;2021-02-25T12:44:41;97439.25;;;21.29;31.61
11444;BME280;5778;47.856;12.154;2021-02-25T12:47:07;97438.78;;;21.59;31.94
11444;BME280;5778;47.856;12.154;2021-02-25T12:49:34;97435.00;;;21.79;32.02
11444;BME280;5778;47.856;12.154;2021-02-25T12:52:00;97443.31;;;21.64;30.52
11444;BME280;5778;47.856;12.154;2021-02-25T12:54:26;97427.78;;;21.88;30.80
11444;BME280;5778;47.856;12.154;2021-02-25T12:56:53;97428.13;;;21.68;32.03
11444;BME280;5778;47.856;12.154;2021-02-25T12:59:20;97434.34;;;21.68;31.35
11444;BME280;5778;47.856;12.154;2021-02-25T13:01:46;97432.78;;;21.81;31.82
11444;BME280;5778;47.856;12.154;2021-02-25T13:04:12;97428.56;;;21.38;33.34
11444;BME280;5778;47.856;12.154;2021-02-25T13:06:39;97426.28;;;21.26;32.92
