Datum,Zeit,PM10,PM25,PM100
03Nov2021,20:25:04,10.0,12.0,13.0
03Nov2021,20:25:05,9.0,11.0,12.0
03Nov2021,20:25:06,9.0,10.0,11.0
03Nov2021,20:25:07,9.0,10.0,11.0
03Nov2021,20:25:08,9.0,11.0,11.0
03Nov2021,20:25:09,9.0,11.0,11.0
03Nov2021,20:25:10,10.0,11.0,12.0
03Nov2021,20:25:11,10.0,11.0,12.0
03Nov2021,20:25:12,10.0,11.0,12.0
03Nov2021,20:25:13,10.0,11.0,12.0
03Nov2021,20:25:14,10.0,11.0,12.0
03Nov2021,20:25:15,10.0,12.0,12.0
03Nov2021,20:25:16,10.0,12.0,12.0
03Nov2021,20:25:17,10.0,11.0,11.0
03Nov2021,20:25:18,10.0,11.0,11.0
03Nov2021,20:25:19,10.0,11.0,12.0
03Nov2021,20:25:20,9.0,11.0,11.0
03Nov2021,20:25:21,9.0,11.0,11.0
03Nov2021,20:25:22,9.0,11.0,11.0
03Nov2021,20:25:23,9.0,11.0,11.0
03Nov2021,20:25:24,9.0,11.0,12.0
03Nov2021,20:25:25,9.0,11.0,12.0
03Nov2021,20:25:26,9.0,11.0,11.0
03Nov2021,20:25:27,8.0,10.0,10.0
03Nov2021,20:25:28,8.0,10.0,10.0
03Nov2021,20:25:29,8.0,9.0,10.0
03Nov2021,20:25:30,8.0,9.0,10.0
03Nov2021,20:25:31,8.0,11.0,11.0
03Nov2021,20:25:32,8.0,11.0,11.0
03Nov2021,20:25:33,8.0,11.0,11.0
03Nov2021,20:25:34,7.0,11.0,11.0
03Nov2021,20:25:35,7.0,11.0,11.0
03Nov2021,20:25:36,7.0,10.0,11.0
03Nov2021,20:25:37,7.0,10.0,11.0
03Nov2021,20:25:38,7.0,11.0,11.0
03Nov2021,20:25:39,7.0,11.0,11.0
03Nov2021,20:25:40,9.0,12.0,13.0
03Nov2021,20:25:41,9.0,12.0,13.0
03Nov2021,20:25:42,9.0,11.0,12.0
03Nov2021,20:25:43,8.0,11.0,12.0
03Nov2021,20:25:44,8.0,11.0,12.0
03Nov2021,20:25:45,8.0,12.0,13.0
03Nov2021,20:25:46,8.0,12.0,13.0
03Nov2021,20:25:47,9.0,12.0,13.0
03Nov2021,20:25:48,9.0,12.0,13.0
03Nov2021,20:25:49,9.0,12.0,13.0
03Nov2021,20:25:50,9.0,11.0,11.0
03Nov2021,20:25:51,7.0,9.0,9.0
03Nov2021,20:25:52,7.0,9.0,9.0
03Nov2021,20:25:53,7.0,9.0,9.0
03Nov2021,20:25:54,7.0,10.0,11.0
03Nov2021,20:25:55,8.0,11.0,12.0
03Nov2021,20:25:56,9.0,11.0,12.0
03Nov2021,20:25:57,9.0,11.0,11.0
03Nov2021,20:25:58,9.0,11.0,11.0
03Nov2021,20:25:59,9.0,11.0,12.0
03Nov2021,20:26:00,9.0,11.0,12.0
03Nov2021,20:26:01,9.0,12.0,13.0
03Nov2021,20:26:02,9.0,12.0,13.0
03Nov2021,20:26:03,9.0,12.0,14.0
03Nov2021,20:26:04,8.0,12.0,14.0
03Nov2021,20:26:05,8.0,12.0,14.0
03Nov2021,20:26:06,7.0,11.0,13.0
